,ID,Title,Acceptance,Difficulty,Frequency,Link
94,348,Design Tic-Tac-Toe,54.3%,Medium,0.0242142581205946, https://leetcode.com/problems/design-tic-tac-toe
95,426,Convert Binary Search Tree to Sorted Doubly Linked List,59.1%,Medium,0.0242142581205946, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
96,977,Squares of a Sorted Array,72.1%,Easy,0.0240743451462362, https://leetcode.com/problems/squares-of-a-sorted-array
97,39,Combination Sum,56.1%,Medium,0.0226702823033862, https://leetcode.com/problems/combination-sum
98,981,Time Based Key-Value Store,53.1%,Medium,0.0222602402415198, https://leetcode.com/problems/time-based-key-value-store
99,224,Basic Calculator,36.8%,Hard,0.0209651284650449, https://leetcode.com/problems/basic-calculator
100,74,Search a 2D Matrix,36.5%,Medium,0.0208969758772161, https://leetcode.com/problems/search-a-2d-matrix
101,20,Valid Parentheses,39.0%,Easy,0.0205170472666699, https://leetcode.com/problems/valid-parentheses
102,399,Evaluate Division,51.6%,Medium,0.0193804515496624, https://leetcode.com/problems/evaluate-division
103,542,01 Matrix,39.8%,Medium,0.0179699354849407, https://leetcode.com/problems/01-matrix
104,289,Game of Life,54.5%,Medium,0.0173239499317743, https://leetcode.com/problems/game-of-life
105,658,Find K Closest Elements,40.9%,Medium,0.0166116776668961, https://leetcode.com/problems/find-k-closest-elements
106,334,Increasing Triplet Subsequence,40.0%,Medium,0.0160581531689749, https://leetcode.com/problems/increasing-triplet-subsequence
107,76,Minimum Window Substring,34.6%,Hard,0.0139667074817081, https://leetcode.com/problems/minimum-window-substring
108,131,Palindrome Partitioning,47.5%,Medium,0.0139035955385773, https://leetcode.com/problems/palindrome-partitioning
109,53,Maximum Subarray,46.5%,Easy,0.0134678542694139, https://leetcode.com/problems/maximum-subarray
110,581,Shortest Unsorted Continuous Subarray,31.1%,Easy,0.0133424260838399, https://leetcode.com/problems/shortest-unsorted-continuous-subarray
111,451,Sort Characters By Frequency,63.0%,Medium,0.0131537575587405, https://leetcode.com/problems/sort-characters-by-frequency
112,852,Peak Index in a Mountain Array,71.6%,Easy,0.0126184639592115, https://leetcode.com/problems/peak-index-in-a-mountain-array
113,152,Maximum Product Subarray,31.7%,Medium,0.0125349830696961, https://leetcode.com/problems/maximum-product-subarray
114,124,Binary Tree Maximum Path Sum,34.3%,Hard,0.0124036871393262, https://leetcode.com/problems/binary-tree-maximum-path-sum
115,273,Integer to English Words,27.1%,Hard,0.0120810892503397, https://leetcode.com/problems/integer-to-english-words
116,210,Course Schedule II,40.7%,Medium,0.0118698573390292, https://leetcode.com/problems/course-schedule-ii
117,75,Sort Colors,47.3%,Medium,0.0111983253100295, https://leetcode.com/problems/sort-colors
118,207,Course Schedule,43.1%,Medium,0.0111345948091167, https://leetcode.com/problems/course-schedule
119,211,Add and Search Word - Data structure design,38.1%,Medium,0.0104385081439234, https://leetcode.com/problems/add-and-search-word-data-structure-design
120,647,Palindromic Substrings,60.6%,Medium,0.010400509768078, https://leetcode.com/problems/palindromic-substrings
121,62,Unique Paths,54.1%,Medium,0.0103675620488569, https://leetcode.com/problems/unique-paths
122,72,Edit Distance,44.8%,Hard,0.0100176144523177, https://leetcode.com/problems/edit-distance
123,17,Letter Combinations of a Phone Number,46.8%,Medium,0.009877165461676, https://leetcode.com/problems/letter-combinations-of-a-phone-number
124,212,Word Search II,34.9%,Hard,0.0098450216788048, https://leetcode.com/problems/word-search-ii
125,22,Generate Parentheses,62.7%,Medium,0.0097858778106325, https://leetcode.com/problems/generate-parentheses
126,560,Subarray Sum Equals K,43.9%,Medium,0.0096031467831997, https://leetcode.com/problems/subarray-sum-equals-k
127,70,Climbing Stairs,47.8%,Easy,0.0093907984835275, https://leetcode.com/problems/climbing-stairs
128,621,Task Scheduler,50.1%,Medium,0.00933441232999, https://leetcode.com/problems/task-scheduler
129,32,Longest Valid Parentheses,28.4%,Hard,0.0091116803512558, https://leetcode.com/problems/longest-valid-parentheses
130,208,Implement Trie (Prefix Tree),49.4%,Medium,0.0091054578566266, https://leetcode.com/problems/implement-trie-prefix-tree
131,215,Kth Largest Element in an Array,55.4%,Medium,0.0087591800898815, https://leetcode.com/problems/kth-largest-element-in-an-array
132,198,House Robber,42.0%,Easy,0.0084349141150598, https://leetcode.com/problems/house-robber
133,133,Clone Graph,34.8%,Medium,0.0081367413930617, https://leetcode.com/problems/clone-graph
134,6,ZigZag Conversion,36.3%,Medium,0.0077116248757144, https://leetcode.com/problems/zigzag-conversion
135,122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.0075320466555819, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
136,692,Top K Frequent Words,51.8%,Medium,0.0075160068209353, https://leetcode.com/problems/top-k-frequent-words
137,114,Flatten Binary Tree to Linked List,49.3%,Medium,0.0068965790590603, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
138,54,Spiral Matrix,34.1%,Medium,0.006594155117513, https://leetcode.com/problems/spiral-matrix
139,24,Swap Nodes in Pairs,50.4%,Medium,0.0062218275061505, https://leetcode.com/problems/swap-nodes-in-pairs
140,140,Word Break II,32.6%,Hard,0.006080688960926, https://leetcode.com/problems/word-break-ii
141,31,Next Permutation,32.6%,Medium,0.0059898352191796, https://leetcode.com/problems/next-permutation
142,347,Top K Frequent Elements,61.2%,Medium,0.0059294570404388, https://leetcode.com/problems/top-k-frequent-elements
143,973,K Closest Points to Origin,63.8%,Medium,0.0057736880944263, https://leetcode.com/problems/k-closest-points-to-origin
144,300,Longest Increasing Subsequence,42.6%,Medium,0.0052645554600032, https://leetcode.com/problems/longest-increasing-subsequence
145,5,Longest Palindromic Substring,29.5%,Medium,0.0051212129680824, https://leetcode.com/problems/longest-palindromic-substring
146,48,Rotate Image,56.7%,Medium,0.0050955524266001, https://leetcode.com/problems/rotate-image
147,21,Merge Two Sorted Lists,53.5%,Easy,0.005067007800877, https://leetcode.com/problems/merge-two-sorted-lists
148,55,Jump Game,34.6%,Medium,0.0050226122662913, https://leetcode.com/problems/jump-game
149,242,Valid Anagram,56.9%,Easy,0.0041541237431159, https://leetcode.com/problems/valid-anagram
150,322,Coin Change,35.5%,Medium,0.0040298261265008, https://leetcode.com/problems/coin-change
151,139,Word Break,40.1%,Medium,0.0038944650526901, https://leetcode.com/problems/word-break
152,13,Roman to Integer,55.7%,Easy,0.003428770717317, https://leetcode.com/problems/roman-to-integer
153,101,Symmetric Tree,46.8%,Easy,0.0034057078469827, https://leetcode.com/problems/symmetric-tree
154,344,Reverse String,68.5%,Easy,0.0032695795025198, https://leetcode.com/problems/reverse-string
155,33,Search in Rotated Sorted Array,34.5%,Medium,0.0032299769683326, https://leetcode.com/problems/search-in-rotated-sorted-array
156,50,Pow(x;n),30.3%,Medium,0.0031510424503886, https://leetcode.com/problems/powx-n
157,88,Merge Sorted Array,39.4%,Easy,0.0030102370714243, https://leetcode.com/problems/merge-sorted-array
158,15,3Sum,26.8%,Medium,0.0021990113314367, https://leetcode.com/problems/3sum
159,26,Remove Duplicates from Sorted Array,45.1%,Easy,0.0019513153174351, https://leetcode.com/problems/remove-duplicates-from-sorted-array
160,79,Word Search,35.6%,Medium,0.0016647248725526, https://leetcode.com/problems/word-search
175,428,Serialize and Deserialize N-ary Tree,59.4%,Hard,0.9486721413771948, https://leetcode.com/problems/serialize-and-deserialize-n-ary-tree
177,591,Tag Validator,34.3%,Hard,0.7812544480702122, https://leetcode.com/problems/tag-validator
198,805,Split Array With Same Average,26.4%,Hard,0.3416302106614813, https://leetcode.com/problems/split-array-with-same-average
204,640,Solve the Equation,42.0%,Medium,0.2840257612486704, https://leetcode.com/problems/solve-the-equation
210,286,Walls and Gates,54.5%,Medium,0.2531417471996048, https://leetcode.com/problems/walls-and-gates
